occurrence_datetime,offense,borough,precinct,latitude,longitude,sector,jurisdiction,compstat_date,object_id,identifier,xcoord,ycoord
2010-03-01 14:30,ROBBERY,QUEENS,114,40.75858,-73.92153,E,N.Y. POLICE DEPT,2010-03-01,483447,a8a395f4,1005989,215655
2010-03-01 14:30,RAPE,QUEENS,114,40.76931,-73.91551,R,N.Y. POLICE DEPT,2010-03-08,483448,f59e7db2,1007654,219564
2010-03-01 14:30,GRAND LARCENY,MANHATTAN,19,40.77594,-73.94712,K,N.Y. POLICE DEPT,2010-03-07,483449,bbfdb555,998896,221973
2010-03-01 14:45,ROBBERY,QUEENS,114,40.75206,-73.92791,E,N.Y. TRANSIT POLICE,2010-03-02,483450,1357ceea,1004224,213277
2010-03-01 14:55,GRAND LARCENY,BROOKLYN,60,40.5821,-73.95518,A,N.Y. POLICE DEPT,2010-03-01,483451,1a1b478,996700,151351
2010-03-01 15:00,RAPE,QUEENS,101,40.60295,-73.74998,G,N.Y. POLICE DEPT,2014-08-25,483452,40478b10,1053678,159044
2010-03-01 15:00,GRAND LARCENY,STATEN ISLAND,120,40.61815,-74.13934,Q,N.Y. POLICE DEPT,2010-04-20,483453,f15dd9ff,945566,164513
2010-03-01 15:00,ROBBERY,QUEENS,105,40.6618,-73.73465,C,N.Y. POLICE DEPT,2010-03-09,483454,885aa451,1057870,180498
2010-03-01 15:00,FELONY ASSAULT,BROOKLYN,78,40.67695,-73.97536,D,N.Y. POLICE DEPT,2010-03-01,483455,facf707c,991084,185905
2010-03-01 15:00,GRAND LARCENY,BROOKLYN,88,40.68797,-73.96472,B,N.Y. POLICE DEPT,2010-03-01,483456,bfd57d74,994035,189920
2010-03-01 15:00,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,113,40.69175,-73.79038,M,N.Y. POLICE DEPT,2010-04-06,483457,3cc961ea,1042382,191367
2010-03-01 15:00,RAPE,BROOKLYN,90,40.70622,-73.95097,E,N.Y. POLICE DEPT,2011-02-11,483458,db2f9707,997843,196573
2010-03-01 15:00,BURGLARY,MANHATTAN,7,40.71972,-73.98715,C,N.Y. POLICE DEPT,2010-03-07,483459,3dbefec1,987813,201488
2010-03-01 15:00,ROBBERY,QUEENS,114,40.75419,-73.92729,E,N.Y. POLICE DEPT,2010-03-01,483460,1a8349e4,1004395,214053
2010-03-01 15:00,GRAND LARCENY,MANHATTAN,18,40.75573,-73.97925,A,N.Y. POLICE DEPT,2010-04-13,483461,262c4372,989998,214606
2010-03-01 15:00,GRAND LARCENY,MANHATTAN,24,40.79372,-73.97261,,N.Y. POLICE DEPT,2010-03-02,483462,89785dd1,991834,228448
2010-03-01 15:00,GRAND LARCENY,MANHATTAN,24,40.79819,-73.96735,F,N.Y. HOUSING POLICE,2010-03-02,483764,71e89960,993290,230079
2010-03-01 15:00,ROBBERY,MANHATTAN,28,40.79848,-73.94915,A,N.Y. HOUSING POLICE,2010-03-01,483765,c223ab6,998330,230187
2010-03-01 15:00,ROBBERY,BRONX,46,40.84803,-73.90858,E,N.Y. POLICE DEPT,2010-03-01,483766,a2117941,1009542,248248
2010-03-01 15:00,GRAND LARCENY,BRONX,50,40.87514,-73.90615,E,N.Y. HOUSING POLICE,2010-03-12,483767,e8f290bd,1010206,258125
2010-03-01 15:05,FELONY ASSAULT,QUEENS,110,40.73603,-73.87953,B,N.Y. POLICE DEPT,2010-03-01,483768,e28b0dab,1017636,207451
2010-03-01 15:10,ROBBERY,BROOKLYN,81,40.6928,-73.93252,B,N.Y. POLICE DEPT,2010-03-01,483769,6d84feb1,1002964,191687
2010-03-01 15:15,FELONY ASSAULT,BROOKLYN,70,40.63279,-73.95092,G,N.Y. POLICE DEPT,2010-03-01,483770,f0862a31,997873,169819
2010-03-01 15:20,GRAND LARCENY,MANHATTAN,28,40.80254,-73.95494,G,N.Y. POLICE DEPT,2010-03-02,483771,c014a1d3,996726,231664
2010-03-01 15:30,FELONY ASSAULT,QUEENS,113,40.68367,-73.78265,H,N.Y. POLICE DEPT,2010-03-01,483772,547d3fbf,1044531,188426
2010-03-01 15:30,FELONY ASSAULT,QUEENS,113,40.68367,-73.78265,H,N.Y. POLICE DEPT,2010-03-01,483773,691d160f,1044531,188426
2010-03-01 15:30,BURGLARY,QUEENS,105,40.69458,-73.74521,H,N.Y. POLICE DEPT,2010-03-02,483774,56c9f10c,1054904,192432
2010-03-01 15:30,GRAND LARCENY,BROOKLYN,90,40.71075,-73.96461,A,N.Y. POLICE DEPT,2010-03-02,483775,ec608c60,994063,198221
2010-03-01 15:30,GRAND LARCENY,MANHATTAN,18,40.76367,-73.97347,H,N.Y. POLICE DEPT,2010-03-05,483776,c4af0f54,991601,217499
2010-03-01 15:40,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,70,40.63905,-73.95953,H,N.Y. POLICE DEPT,2010-03-03,483777,29eba6d4,995482,172099
2010-03-01 15:40,FELONY ASSAULT,BRONX,46,40.85083,-73.91522,N,N.Y. POLICE DEPT,2010-03-01,483778,593de125,1007705,249266
2010-03-01 15:42,ROBBERY,BROOKLYN,62,40.61241,-73.98294,A,N.Y. POLICE DEPT,2010-03-01,483779,ed0d395f,988986,162393
2010-03-01 15:45,GRAND LARCENY,BROOKLYN,84,40.69339,-73.99059,A,N.Y. POLICE DEPT,2010-03-01,483780,ec0f4010,986859,191895
2010-03-01 15:49,ROBBERY,BROOKLYN,62,40.60282,-73.99291,E,N.Y. POLICE DEPT,2010-03-01,483781,188d9f9f,986219,158897
2010-03-01 16:00,FELONY ASSAULT,QUEENS,105,40.66079,-73.75439,B,N.Y. POLICE DEPT,2010-04-22,483782,486a1618,1052393,180111
2010-03-01 16:00,GRAND LARCENY,MANHATTAN,1,40.70368,-74.00967,C,N.Y. POLICE DEPT,2010-04-09,483783,3c6a0349,981570,195645
2010-03-01 16:00,GRAND LARCENY,QUEENS,114,40.76487,-73.92083,F,N.Y. POLICE DEPT,2010-04-13,484084,4f1a1667,1006181,217947
2010-03-01 16:13,GRAND LARCENY,QUEENS,106,40.68554,-73.82905,F,N.Y. POLICE DEPT,2010-03-05,484085,27eb2390,1031663,189079
2010-03-01 16:15,FELONY ASSAULT,BROOKLYN,61,40.59393,-73.93964,B,N.Y. POLICE DEPT,2010-03-01,484086,d7c4e0c9,1001013,155664
2010-03-01 16:15,GRAND LARCENY,BRONX,40,40.8196,-73.91819,G,N.Y. HOUSING POLICE,2010-03-03,484087,7a5298d1,1006895,237886
2010-03-01 16:15,GRAND LARCENY OF MOTOR VEHICLE,BRONX,47,40.90005,-73.8464,J,N.Y. POLICE DEPT,2010-03-02,484088,6ab9bbf1,1026713,267225
2010-03-01 16:20,BURGLARY,QUEENS,112,40.71583,-73.85963,C,N.Y. POLICE DEPT,2010-03-01,484089,d66d9fbd,1023162,200102
2010-03-01 16:20,GRAND LARCENY,MANHATTAN,33,40.83496,-73.94409,A,N.Y. POLICE DEPT,2010-03-08,484090,66025565,999721,243477
2010-03-01 16:30,GRAND LARCENY,QUEENS,102,40.69345,-73.8629,I,N.Y. POLICE DEPT,2010-03-01,484091,d3a81605,1022268,191947
2010-03-01 16:45,FELONY ASSAULT,QUEENS,115,40.75635,-73.87793,H,N.Y. POLICE DEPT,2010-03-01,484092,7e342bab,1018069,214855
2010-03-01 17:00,ROBBERY,QUEENS,105,40.67707,-73.74097,F,N.Y. POLICE DEPT,2010-03-01,484093,e75571c9,1056098,186054
2010-03-01 17:00,BURGLARY,QUEENS,103,40.70706,-73.7694,J,N.Y. POLICE DEPT,2010-03-09,484094,8bb0df29,1048184,196957
2010-03-01 17:00,FELONY ASSAULT,QUEENS,107,40.71202,-73.79176,C,N.Y. POLICE DEPT,2010-03-01,484095,a98950d2,1041981,198750
2010-03-01 17:00,BURGLARY,MANHATTAN,7,40.72447,-73.97284,G,N.Y. POLICE DEPT,2010-05-09,484096,2da3a68b,991778,203219
2010-03-01 17:00,GRAND LARCENY,QUEENS,114,40.75699,-73.93956,I,N.Y. POLICE DEPT,2010-03-02,484097,a5b3f785,1000994,215073
2010-03-01 17:00,GRAND LARCENY,MANHATTAN,17,40.75784,-73.9618,H,N.Y. POLICE DEPT,2010-08-09,484098,2630816a,994834,215379
2010-03-01 17:00,BURGLARY,QUEENS,111,40.76715,-73.73096,G,N.Y. POLICE DEPT,2010-03-02,484099,90761753,1058775,218880
2010-03-01 17:00,GRAND LARCENY,MANHATTAN,19,40.77595,-73.95714,C,N.Y. POLICE DEPT,2010-03-05,484100,a23c6092,996122,221975
2010-03-01 17:00,ROBBERY,MANHATTAN,34,40.86812,-73.91975,D,N.Y. POLICE DEPT,2010-03-01,484101,cd5075ad,1006445,255565
2010-03-01 17:25,ROBBERY,BRONX,49,40.84533,-73.86566,A,N.Y. POLICE DEPT,2010-03-01,484102,a89ff07f,1021420,247279
2010-03-01 18:00,GRAND LARCENY,BROOKLYN,60,40.57802,-73.96455,B,N.Y. POLICE DEPT,2010-03-02,484103,ce3982a2,994098,149862
2010-03-01 18:00,GRAND LARCENY,BROOKLYN,94,40.71812,-73.95743,H,N.Y. POLICE DEPT,2010-04-28,484104,fe8c713b,996051,200907
2010-03-01 18:00,GRAND LARCENY,MANHATTAN,10,40.74776,-74.00227,D,N.Y. POLICE DEPT,2010-03-02,484405,b8285546,983621,211703
2010-03-01 18:00,FELONY ASSAULT,BRONX,42,40.83426,-73.89349,E,N.Y. POLICE DEPT,2010-03-04,484406,4d318418,1013724,243235
2010-03-01 18:04,GRAND LARCENY,BROOKLYN,67,40.65945,-73.93121,I,N.Y. POLICE DEPT,2010-03-01,484407,b2a21aa8,1003337,179537
2010-03-01 18:10,FELONY ASSAULT,BROOKLYN,71,40.66905,-73.95197,B,N.Y. POLICE DEPT,2010-03-01,484408,6897835e,997574,183029
2010-03-01 18:10,FELONY ASSAULT,BROOKLYN,71,40.66905,-73.95197,B,N.Y. POLICE DEPT,2010-03-01,484409,55f7aaee,997574,183029
2010-03-01 18:13,ROBBERY,QUEENS,110,40.74367,-73.87721,D,N.Y. POLICE DEPT,2010-03-01,484410,60db9a7a,1018275,210236
2010-03-01 18:15,FELONY ASSAULT,BROOKLYN,60,40.58203,-73.97114,D,N.Y. POLICE DEPT,2010-03-01,484411,c9413b08,992268,151323
2010-03-01 18:25,ROBBERY,BRONX,49,40.87121,-73.85037,I,N.Y. HOUSING POLICE,2010-03-02,484412,53b3681b,1025633,256717
2010-03-01 18:30,BURGLARY,QUEENS,108,40.74273,-73.92448,D,N.Y. POLICE DEPT,2010-03-06,484413,56253a2,1005177,209879
2010-03-01 18:30,BURGLARY,QUEENS,114,40.7762,-73.9013,B,N.Y. POLICE DEPT,2010-03-02,484414,2e37e75a,1011587,222081
2010-03-01 18:30,RAPE,MANHATTAN,33,40.83991,-73.93608,C,N.Y. POLICE DEPT,2010-09-21,484415,89e510ee,1001936,245282
2010-03-01 18:45,ROBBERY,QUEENS,110,40.74185,-73.881,D,N.Y. TRANSIT POLICE,2010-03-02,484416,b1bfe228,1017225,209572
2010-03-01 18:50,ROBBERY,MANHATTAN,9,40.72378,-73.98368,C,N.Y. POLICE DEPT,2010-03-01,484417,c51cbeae,988774,202967
2010-03-01 19:00,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,67,40.64107,-73.94661,D,N.Y. POLICE DEPT,2010-03-03,484418,41223f8a,999067,172838
2010-03-01 19:00,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,108,40.73922,-73.90352,M,N.Y. POLICE DEPT,2010-03-02,484419,b0eb8585,1010988,208607
2010-03-01 19:00,RAPE,MANHATTAN,32,40.81573,-73.94542,H,N.Y. POLICE DEPT,2010-03-02,484420,f2f5be32,999358,236472
2010-03-01 19:00,GRAND LARCENY,MANHATTAN,26,40.81721,-73.95705,E,N.Y. HOUSING POLICE,2010-03-02,484421,c626d67f,996138,237007
2010-03-01 19:00,BURGLARY,BRONX,47,40.88089,-73.83539,G,N.Y. POLICE DEPT,2010-03-02,484422,c2e4eef3,1029771,260249
2010-03-01 19:01,GRAND LARCENY,MANHATTAN,14,40.7519,-73.98205,D,N.Y. POLICE DEPT,2010-03-01,484423,3f5497dd,989224,213210
2010-03-01 19:10,GRAND LARCENY,BROOKLYN,60,40.5763,-73.96854,B,N.Y. POLICE DEPT,2010-03-01,484424,8753376,992991,149236
2010-03-01 19:20,ROBBERY,MANHATTAN,14,40.74457,-73.98318,A,N.Y. POLICE DEPT,2010-03-01,484728,78f4ed0d,988912,210541
2010-03-01 19:30,ROBBERY,BROOKLYN,60,40.5766,-73.97151,D,N.Y. POLICE DEPT,2010-03-01,484729,35151ac6,992166,149344
2010-03-01 19:30,ROBBERY,BROOKLYN,77,40.67377,-73.92361,K,N.Y. HOUSING POLICE,2010-03-03,484730,7f4c5414,1005441,184756
2010-03-01 19:30,BURGLARY,BROOKLYN,94,40.72298,-73.95033,F,N.Y. POLICE DEPT,2010-03-04,484731,7959ebd7,998019,202680
2010-03-01 19:35,GRAND LARCENY,BRONX,50,40.87877,-73.90437,E,N.Y. POLICE DEPT,2010-03-01,484732,9c33ce9b,1010697,259448
2010-03-01 19:45,ROBBERY,MANHATTAN,32,40.81199,-73.94758,G,N.Y. HOUSING POLICE,2010-03-01,484733,4eedcdfe,998762,235107
2010-03-01 20:00,ROBBERY,QUEENS,101,40.5955,-73.76119,E,N.Y. POLICE DEPT,2010-03-02,484734,ce573cc1,1050571,156319
2010-03-01 20:00,RAPE,BROOKLYN,67,40.64865,-73.95034,M,N.Y. POLICE DEPT,2010-03-02,484735,fad66494,998032,175598
2010-03-01 20:00,BURGLARY,MANHATTAN,1,40.7113,-74.00544,A,N.Y. POLICE DEPT,2010-03-02,484736,3e9fcdcd,982742,198421
2010-03-01 20:00,FELONY ASSAULT,MANHATTAN,7,40.71992,-73.98561,D,N.Y. POLICE DEPT,2010-03-02,484737,9875a9a0,988238,201561
2010-03-01 20:00,GRAND LARCENY,BRONX,44,40.83845,-73.92555,K,N.Y. POLICE DEPT,2010-03-01,484738,195f0ff0,1004850,244753
2010-03-01 20:00,GRAND LARCENY OF MOTOR VEHICLE,BRONX,47,40.90084,-73.84672,J,N.Y. POLICE DEPT,2010-03-02,484739,1079e891,1026624,267514
2010-03-01 20:05,GRAND LARCENY,BROOKLYN,84,40.68863,-73.98314,G,N.Y. POLICE DEPT,2010-03-02,484740,eb6508d0,988925,190161
2010-03-01 20:45,ROBBERY,BROOKLYN,69,40.64003,-73.88887,F,N.Y. POLICE DEPT,2010-03-02,484741,58125cf4,1015092,172474
2010-03-01 21:00,MURDER & NON-NEGL. MANSLAUGHTE,BROOKLYN,81,40.69001,-73.92748,B,N.Y. POLICE DEPT,2010-03-01,1786,acdea6c8,1004363,190670
2010-03-01 21:00,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,79,40.68227,-73.93935,B,N.Y. POLICE DEPT,2010-03-03,484742,dde66df1,1001071,187849
2010-03-01 21:00,ROBBERY,BROOKLYN,83,40.69479,-73.92624,E,N.Y. POLICE DEPT,2010-03-14,484743,868179a1,1004703,192413
2010-03-01 21:00,GRAND LARCENY OF MOTOR VEHICLE,BRONX,52,40.87477,-73.87386,M,N.Y. POLICE DEPT,2010-03-02,484744,c073f3b2,1019134,258001
2010-03-01 21:00,GRAND LARCENY OF MOTOR VEHICLE,BRONX,47,40.89154,-73.84313,K,N.Y. POLICE DEPT,2010-03-02,484745,5db1499a,1027622,264127
2010-03-01 21:15,GRAND LARCENY OF MOTOR VEHICLE,BRONX,46,40.85361,-73.89727,C,N.Y. POLICE DEPT,2010-03-03,485047,9623b7ed,1012669,250286
2010-03-01 21:20,FELONY ASSAULT,BROOKLYN,67,40.65225,-73.94013,H,N.Y. POLICE DEPT,2010-03-01,485048,30f28d79,1000863,176911
2010-03-01 21:30,FELONY ASSAULT,BROOKLYN,60,40.57996,-73.97322,D,N.Y. POLICE DEPT,2010-03-01,485049,4fd549a6,991689,150568
2010-03-01 21:30,GRAND LARCENY,BRONX,49,40.85276,-73.84992,B,N.Y. POLICE DEPT,2010-03-02,485050,a633cedb,1025770,249993
2010-03-01 21:30,ROBBERY,MANHATTAN,34,40.85438,-73.93215,A,N.Y. POLICE DEPT,2010-03-01,485051,60ca608,1003020,250555
2010-03-01 21:30,GRAND LARCENY,BRONX,45,40.87815,-73.83226,J,N.Y. POLICE DEPT,2010-03-03,485052,fb08e57d,1030638,259253
2010-03-01 21:45,ROBBERY,MANHATTAN,1,40.71023,-74.00775,A,N.Y. TRANSIT POLICE,2010-03-01,485053,73b0102,982103,198029
2010-03-01 22:00,GRAND LARCENY,MANHATTAN,9,40.72655,-73.98783,,N.Y. POLICE DEPT,2010-03-03,485054,44e284c0,987624,203977
2010-03-01 22:00,ROBBERY,BRONX,46,40.85677,-73.90035,G,N.Y. POLICE DEPT,2010-03-08,485055,5f0cba4e,1011816,251433
2010-03-01 22:15,BURGLARY,QUEENS,103,40.69707,-73.80562,F,N.Y. POLICE DEPT,2010-03-02,485056,f9dc419f,1038151,193295
2010-03-01 22:30,ROBBERY,QUEENS,105,40.72619,-73.73523,J,N.Y. POLICE DEPT,2010-03-02,485057,2c09a26c,1057636,203954
2010-03-01 22:30,FELONY ASSAULT,QUEENS,102,40.69226,-73.84472,C,N.Y. POLICE DEPT,2010-03-05,485058,85462db7,1027311,191522
2010-03-01 22:30,ROBBERY,QUEENS,105,40.7216,-73.75026,J,N.Y. POLICE DEPT,2010-03-01,485059,22a59cc8,1053476,202270
2010-03-01 22:44,FELONY ASSAULT,BRONX,43,40.83611,-73.86758,J,N.Y. POLICE DEPT,2010-03-02,485060,3684f285,1020893,243921
2010-03-01 22:45,GRAND LARCENY,QUEENS,113,40.6797,-73.77605,,PORT AUTHORITY,2010-03-17,485061,d059a170,1046367,186986
2010-03-01 22:45,FELONY ASSAULT,BROOKLYN,88,40.69564,-73.98136,J,N.Y. HOUSING POLICE,2010-03-01,485062,1e5caf78,989419,192713
2010-03-01 22:45,FELONY ASSAULT,BRONX,41,40.804,-73.87834,A,N.Y. POLICE DEPT,2010-05-06,485063,b9af9917,1017933,232218
2010-03-01 22:45,ROBBERY,BRONX,43,40.82789,-73.87519,E,N.Y. POLICE DEPT,2010-03-01,485064,fe647df5,1018791,240921
2010-03-01 22:46,MURDER & NON-NEGL. MANSLAUGHTE,MANHATTAN,33,40.83876,-73.94131,A,N.Y. POLICE DEPT,2010-03-01,1770,708366f4,1000490,244863
2010-03-01 23:00,FELONY ASSAULT,QUEENS,103,40.7028,-73.80724,A,N.Y. POLICE DEPT,2010-03-02,485065,7520e8ea,1037696,195383
2010-03-01 23:00,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,111,40.76587,-73.73135,G,N.Y. POLICE DEPT,2010-03-02,485066,d7d66d83,1058668,218416
2010-03-01 23:00,FELONY ASSAULT,MANHATTAN,19,40.7748,-73.95245,I,N.Y. POLICE DEPT,2010-03-02,485067,d4e5fb5,997421,221558
2010-03-01 23:15,GRAND LARCENY,MANHATTAN,14,40.75703,-73.98624,E,N.Y. POLICE DEPT,2010-03-02,485365,f4084478,988063,215082
2010-03-01 23:30,GRAND LARCENY,QUEENS,114,40.76823,-73.91588,F,N.Y. POLICE DEPT,2010-03-10,485366,d73f0227,1007550,219173
2010-03-02 00:01,GRAND LARCENY,MANHATTAN,24,40.79217,-73.96989,B,N.Y. POLICE DEPT,2010-10-10,485367,a8f9044a,992587,227883
2010-03-02 00:05,GRAND LARCENY,QUEENS,105,40.71369,-73.73575,I,N.Y. POLICE DEPT,2011-06-02,485368,fc79bbaa,1057506,199399
2010-03-02 00:20,FELONY ASSAULT,QUEENS,113,40.67458,-73.79102,G,N.Y. POLICE DEPT,2010-03-02,485369,c638faa7,1042218,185109
2010-03-02 00:30,FELONY ASSAULT,BRONX,44,40.8375,-73.92552,E,N.Y. POLICE DEPT,2010-03-02,485370,ad9f3b16,1004861,244407
2010-03-02 00:50,ROBBERY,BROOKLYN,76,40.67858,-74.00357,D,N.Y. POLICE DEPT,2010-03-02,485371,520d9242,983260,186500
2010-03-02 00:50,ROBBERY,BRONX,41,40.82422,-73.88863,H,N.Y. POLICE DEPT,2010-03-02,485372,8ae59e81,1015073,239579
2010-03-02 01:14,GRAND LARCENY,MANHATTAN,20,40.7758,-73.98289,C,N.Y. POLICE DEPT,2010-03-04,485373,248f4d1b,988990,221918
2010-03-02 01:15,ROBBERY,BROOKLYN,79,40.68284,-73.94091,B,N.Y. POLICE DEPT,2010-03-02,485374,88774861,1000638,188057
2010-03-02 01:30,BURGLARY,STATEN ISLAND,120,40.63898,-74.17125,T,N.Y. POLICE DEPT,2010-03-02,485375,d4101f08,936722,172119
2010-03-02 01:30,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,105,40.69731,-73.72787,H,N.Y. POLICE DEPT,2010-03-02,485376,f866bd92,1059710,193439
2010-03-02 01:48,GRAND LARCENY,MANHATTAN,34,40.84986,-73.93608,B,N.Y. POLICE DEPT,2010-03-02,485377,61c9c5d0,1001935,248909
2010-03-02 02:00,FELONY ASSAULT,STATEN ISLAND,120,40.62618,-74.13409,Q,N.Y. POLICE DEPT,2010-03-02,485378,25545cb7,947029,167436
2010-03-02 02:00,ROBBERY,BROOKLYN,66,40.63027,-74.00245,H,N.Y. POLICE DEPT,2010-03-02,485379,5400cdd3,983570,168897
2010-03-02 02:00,GRAND LARCENY,BROOKLYN,77,40.67262,-73.93495,I,N.Y. POLICE DEPT,2010-03-02,485380,3f94976e,1002295,184332
2010-03-02 02:45,GRAND LARCENY,MANHATTAN,9,40.72267,-73.986,C,N.Y. POLICE DEPT,2010-03-02,485381,c6a0e27b,988130,202562
2010-03-02 03:00,GRAND LARCENY,MANHATTAN,6,40.73399,-74.00259,F,N.Y. POLICE DEPT,2010-03-04,485382,347d9d93,983533,206687
2010-03-02 03:30,GRAND LARCENY,QUEENS,108,40.74554,-73.90392,J,N.Y. POLICE DEPT,2010-03-02,485383,8d8bac35,1010873,210910
2010-03-02 04:00,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,63,40.61896,-73.92688,C,N.Y. POLICE DEPT,2010-03-02,485384,f034be4b,1004550,164785
2010-03-02 04:00,GRAND LARCENY,BRONX,52,40.86556,-73.88964,G,N.Y. POLICE DEPT,2010-03-02,485683,2e95673,1014776,254642
2010-03-02 05:00,GRAND LARCENY,QUEENS,113,40.6839,-73.79138,M,N.Y. POLICE DEPT,2010-03-02,485684,b690721c,1042112,188504
2010-03-02 05:30,ROBBERY,BRONX,43,40.83149,-73.86206,F,N.Y. POLICE DEPT,2010-03-02,485685,87187240,1022424,242240
2010-03-02 05:30,FELONY ASSAULT,BRONX,47,40.88484,-73.85374,F,N.Y. POLICE DEPT,2010-03-02,485686,d2f1bc3a,1024693,261681
2010-03-02 06:00,ROBBERY,QUEENS,113,40.68126,-73.76482,F,N.Y. POLICE DEPT,2010-03-02,485687,fb58d317,1049480,187562
2010-03-02 06:00,GRAND LARCENY,MANHATTAN,13,40.7401,-73.97929,B,N.Y. POLICE DEPT,2010-03-10,485688,e0904a2c,989989,208911
2010-03-02 06:00,BURGLARY,BRONX,49,40.85778,-73.86897,E,N.Y. POLICE DEPT,2010-03-02,485689,8fc77238,1020497,251813
2010-03-02 06:25,ROBBERY,BROOKLYN,70,40.63149,-73.97561,E,N.Y. POLICE DEPT,2010-03-02,485690,89fa2584,991020,169343
2010-03-02 06:50,ROBBERY,BROOKLYN,61,40.60886,-73.95804,K,N.Y. POLICE DEPT,2010-03-02,485691,d968de6d,995901,161101
2010-03-02 07:00,BURGLARY,BROOKLYN,77,40.66964,-73.94635,G,N.Y. POLICE DEPT,2010-07-16,485692,922a2577,999134,183247
2010-03-02 07:00,BURGLARY,BROOKLYN,73,40.67494,-73.90478,E,N.Y. POLICE DEPT,2010-03-02,485693,f50ba70e,1010664,185188
2010-03-02 07:00,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,106,40.68634,-73.81624,G,N.Y. POLICE DEPT,2010-06-20,485694,22e83e2f,1035214,189379
2010-03-02 07:00,FELONY ASSAULT,MANHATTAN,13,40.74049,-73.98404,D,OTHER,2010-03-02,485695,30bdd0bf,988674,209054
2010-03-02 07:00,BURGLARY,BRONX,47,40.88979,-73.86275,E,N.Y. POLICE DEPT,2010-03-02,485696,9f391d31,1022198,263479
2010-03-02 07:30,FELONY ASSAULT,MANHATTAN,32,40.81347,-73.94729,H,N.Y. POLICE DEPT,2010-03-02,485697,f1dd739f,998842,235649
2010-03-02 07:44,FELONY ASSAULT,BRONX,43,40.83256,-73.84645,G,N.Y. POLICE DEPT,2010-03-02,485698,85887e0,1026742,242634
2010-03-02 07:50,FELONY ASSAULT,BROOKLYN,60,40.57721,-73.99029,F,N.Y. HOUSING POLICE,2010-03-02,485699,380578b7,986948,149566
2010-03-02 08:00,GRAND LARCENY,BROOKLYN,60,40.58001,-73.96983,D,N.Y. POLICE DEPT,2010-04-09,485700,557903b9,992632,150589
2010-03-02 08:00,BURGLARY,BROOKLYN,75,40.66263,-73.87856,K,N.Y. POLICE DEPT,2010-03-02,485701,1e8c5b09,1017941,180711
2010-03-02 08:00,FELONY ASSAULT,BROOKLYN,77,40.67052,-73.92957,J,N.Y. POLICE DEPT,2010-03-08,485702,1abfcb2f,1003789,183568
2010-03-02 08:00,BURGLARY,BROOKLYN,76,40.68268,-73.99452,E,N.Y. POLICE DEPT,2010-03-02,486003,d499e0ec,985770,187992
2010-03-02 08:00,BURGLARY,MANHATTAN,34,40.85662,-73.93204,A,N.Y. POLICE DEPT,2010-03-02,486004,a9294aa0,1003051,251372
2010-03-02 08:00,GRAND LARCENY,BRONX,52,40.87394,-73.88491,J,N.Y. POLICE DEPT,2010-04-27,486005,611adb1a,1016078,257696
2010-03-02 08:05,GRAND LARCENY,QUEENS,113,40.6797,-73.77605,,PORT AUTHORITY,2010-03-09,486006,a2b32f44,1046367,186986
2010-03-02 08:09,FELONY ASSAULT,BRONX,48,40.8401,-73.88035,E,N.Y. POLICE DEPT,2010-03-02,486007,cd070b67,1017356,245369
2010-03-02 08:10,ROBBERY,MANHATTAN,33,40.83908,-73.93634,C,N.Y. POLICE DEPT,2010-03-02,486008,f9c36374,1001864,244982
2010-03-02 08:15,GRAND LARCENY,BROOKLYN,84,40.68788,-73.98419,G,N.Y. POLICE DEPT,2010-03-02,486009,577d7b1c,988634,189886
2010-03-02 08:20,FELONY ASSAULT,BROOKLYN,67,40.65584,-73.94336,H,N.Y. POLICE DEPT,2010-03-02,486010,a719663c,999967,178217
2010-03-02 08:30,FELONY ASSAULT,BRONX,44,40.82628,-73.92071,G,OTHER,2010-03-02,486011,657fb466,1006195,240322
2010-03-02 08:55,BURGLARY,QUEENS,109,40.74841,-73.82882,C,N.Y. POLICE DEPT,2010-03-02,486012,6e13b4fb,1031680,211986
2010-03-02 09:00,GRAND LARCENY,BROOKLYN,60,40.57483,-73.99093,F,N.Y. POLICE DEPT,2010-03-02,486013,157003ce,986771,148698
2010-03-02 09:00,GRAND LARCENY,BROOKLYN,66,40.62775,-73.98157,B,N.Y. POLICE DEPT,2010-03-02,486014,6adcb8b6,989367,167979
2010-03-02 09:00,GRAND LARCENY,BROOKLYN,75,40.6749,-73.88004,H,N.Y. POLICE DEPT,2010-03-12,486015,7ee032e6,1017525,185180
2010-03-02 09:00,GRAND LARCENY,BROOKLYN,88,40.69234,-73.96865,C,N.Y. POLICE DEPT,2010-03-20,486016,96bd5a6c,992943,191513
2010-03-02 09:00,BURGLARY,BROOKLYN,79,40.69379,-73.95599,Q,N.Y. POLICE DEPT,2010-03-08,486017,97d01542,996456,192044
2010-03-02 09:00,GRAND LARCENY,MANHATTAN,18,40.76329,-73.98167,E,N.Y. POLICE DEPT,2010-03-04,486018,b8e9bfc4,989329,217361
